kind,etag,id,viewCount,likeCount,favoriteCount,commentCount
youtube#video,mcGJjIYXF7eKQcZYDm16GPTesTU,dA92wsG-V7M,20625,380,0,26
youtube#video,707QbY2sx63DLUEE4yHkCpAZHrg,4vKOYTVWmok,1343126,39399,0,1025
youtube#video,21t93x-Dnq3OpFnXSo3CTG_h2sI,qHFssXdRGQM,272383,458,0,
youtube#video,1XMayMB9EtdgrMLowSWMbvhm2ds,fThZE-7ceQ0,73992,210,0,0
youtube#video,jAdiFXM51MugVhydUZ6ezUhFsSM,hgivDAbdSWE,34325,231,0,0
youtube#video,m0dsBh6UyMoHfnX6W2KQKfd1t9w,4yhaToykMP4,23314,479,0,122
youtube#video,n4d0_TBj3EjU3NBcdOqlra-5_q0,WT9tXae9T7g,11279,257,0,30
youtube#video,sHjt-S-eH5le2bAk1xrnATe3Fwc,DP7EYqwSOH8,1356,31,0,2
youtube#video,eS8f-jVW3eurRHxIO4fJRYpnjGg,HbTThsts8YU,7979,208,0,85
youtube#video,Fc4iTtsdj_tpUcf4JDiDja8nXiw,aSfX-nrg-lI,2119542,20600,0,1507
youtube#video,VGzjmrtmn2cdA4nVyeR-ITBuzMU,4Xwmo4mc_dQ,96277,2376,0,161
youtube#video,XfCJrewF9shr2tJ6G_EuqiGto_U,J_NqUYwngr0,839110,18221,0,1237
youtube#video,wD2yk8XW1hn4kW0w4pIwSJkHMu4,5kUZl8DbMYA,1767449,8515,0,
youtube#video,jWDLNCuJK69ljCya-6XAfHsGkbI,2TjhnVgCweg,15932,55,0,2
youtube#video,A4DHiiB11PRbeQW0nUNmhgU_Ph0,P6l5d66n2Fk,14744,122,0,3
youtube#video,o4BNSNSB6dUxqj7gtOYl_RnDjg4,lZAQT0jTFuU,31565,41,0,1
youtube#video,L6udvPZQDDeANoBk8CYmcfTtvmI,hAHb8qpQZtI,3794,77,0,0
youtube#video,l6W8Q30pa0TiaEZp4qae456XNL0,fT85tzdnu7o,132126,2873,0,23
youtube#video,bep1C_e31pmm9jm_p-7uJuwvfJU,rmmnhBo7a8I,317516,1875,0,10
youtube#video,NbawqvfAhVsAn8FT0BwlRxPqqs0,MpHa6Fi75ck,135655,2840,0,172
youtube#video,C_KpspxH8tnZMkw0xH5BNEtPDwI,AnDhlrs3XVM,1396812,12199,0,795
youtube#video,PcL0myumBpmHrYjdq3iAb_IWGJ0,AfZHwWsTw4E,276727,500,0,61
youtube#video,17KSFZDrrsFpzlpupsc8QGXxy_s,Ysj1KjagU6Q,11754,41,0,3
youtube#video,73VxJC-bi899ZIt9ugiDvIMneZ8,oysKaeBzQu4,15531,362,0,37
youtube#video,xOEkc-Mps04y99FmZRsTeUo4HYY,m2OwD2ohnZk,85033,363,0,21
youtube#video,-eai51JysSvzp5Hjjl1n2oSqRFc,35SRCpyAxQ4,5916,175,0,42
youtube#video,wfO8iIZpSlBBzMtA2-_AEFrYFEE,Z3KRiGjBkS0,36225,414,0,26
youtube#video,4GBgV0iOU8i3UkFWCHlx1xbMHow,7Hi5m4O7_Ck,70995,3109,0,363
youtube#video,5HvDDK8GKgs8Uj8aTjkNsYnAPho,xxAUSCJ8kd0,465,22,0,2
youtube#video,SBARdjB14xfWYSzCKlkDhMOLx7A,12ojNJZGhN4,45480,1623,0,88
youtube#video,5ujwT-gBASBp2xg74S4lgu5gRCg,Qh9q01M9wJo,8884,223,0,11
youtube#video,ih6V7Y4U6_h526XO3mEdSaQOW3g,D4dH6wWWTeA,15861,248,0,0
youtube#video,v4GNwDgUGdPlRp4-4KXYcmp1nSI,3XQflPx9h0A,420,7,0,0
youtube#video,qi1v8l5U5lXYoua9Emz1mUbAjaM,MuKlaEKmRnI,24081,45,0,4
youtube#video,yywqZbQYHhhbg8F-TVuPjAvSQ1I,2h1mRMON20I,20632,472,0,33
youtube#video,HuU-doYcGo2fl8ggL4UwmSUqRsk,jkz5lQrV-nk,4112,13,0,1
youtube#video,RdgjlFYl4jcPp8sH3RPhGv2z2RY,jKh-DP89FPY,2328988,255213,0,3081
youtube#video,VZHsmZCJYgmYTzy3aMArm1JO54A,QfSHx6k1KIo,15072,262,0,52
youtube#video,MtDBZ0bysWYF0cJnbzEh2FEVr5o,RuILPxjweoI,271,0,0,0
youtube#video,BdbuwhirBPZvcyU3_XXvvxRmKcc,EnYwUm4QEbo,849169,1773,0,0
youtube#video,0FMCOYEHW6oqWFo36IK_FhTvGUE,a0y94pfWkMM,705141,988,0,0
youtube#video,NBcVheFKe2lWmpgIBnkbTZoNj6Q,pJxWUmXCy5Q,31534,342,0,0
youtube#video,KSHGiALbSXvX78VNdk5qrUT3ogs,WunKX2EDeB0,24025,51,0,2
youtube#video,nFdv7rJXRT0EDUDd3mszxF5u7Sk,EKNdFP6u_l4,35412,71,0,0
youtube#video,AJKONXLfJm46gvjGvDoPLINgmXk,H9aJATnSseo,426859,7627,0,445
youtube#video,LQ7QpjecK2Q391p04flM80kp-Kk,kerx7OjfxT8,49434,474,0,7
youtube#video,enGtxr0zK5R56xYKvIb23eG59tc,s_i5yJN7EKM,23271,33,0,0
youtube#video,5CPAf7Ky-22vPb7UzYEKejZLaaU,n5HjmeebteU,14311,126,0,12
youtube#video,vsJVhcXnWomqr-R6c1Xtd3YAywk,W5_H1OaXFqM,27799,104,0,1
youtube#video,0vJwh0SDJAx9ci_ucvUNeoTg6vk,HqwX8tMrIWc,4750,30,0,0
youtube#video,wJRvN_rWjkqxUErIYj6I_f0dWJ8,psx7VvhxGAE,4765,57,0,1
youtube#video,NAG8CfCa-QBEpnbReA7Qs18nawE,RVi3FMW3zuo,52637,657,0,64
youtube#video,J1rnh3Gyu3dnh3RSu6rT2o6Sz5M,zYiACxnjjEo,5012,53,0,6
youtube#video,KP4kbKXOIeZY3V_2C0Nw8Nk8nbU,EqPnIcDW9g0,38833046,55803,0,4822
youtube#video,lR57wp8vmbLViLsHSBmixbri1VQ,tM2EoNOoUI0,2992,14,0,
youtube#video,vUropFrnJ74ChQCP9vqLT6lku4I,M5znSnKsFjA,5970,80,0,0
youtube#video,Zi9cQLAESOpYcYfHDuDUGviRwpQ,lzq6JVGAYJM,19975,19,0,
youtube#video,l3GLxzxaZmwh1oT0z0tcgxLRMlg,CS7faSb8bRc,34622,5,0,
youtube#video,qrHOnbx_Hz79juAwFPbsDv8xL2c,yXNGCq3aeeY,32538,8,0,
youtube#video,4_LcsAj2qNO4bEeNM7NZK6vtsMs,FXGL3uU0lxY,4331800,3034,0,
youtube#video,Xjc2JMkdjXT8gSc9K3_DcPgGR78,ObE7BB0_GKc,1611,5,0,0
youtube#video,ChANn0b83UMCP92WfezB0aggQyI,VnCZo4MuJtU,1134,12,0,1
youtube#video,cspbBoOT2-pZmZOFFjX8ZTlAVPo,EDdAkN9rSeM,91332,1051,0,101
youtube#video,cHD1mTeamAxUJ9a9j3rLFHJ4jFo,ag7GBe2H56A,8696,74,0,4
youtube#video,nvKD6SqWwVRANi-gpT0fzq9sY7U,wuMTWSfG2Sk,3658,37,0,1
youtube#video,ivTbkjx9RZU-Mq0KKAiWp_buNj4,_W59gSirYhc,2935,31,0,0
youtube#video,5YgfnUvb6wwsc8npMrFYcpzwn0M,4HLkyaSTTCU,1892,27,0,0
youtube#video,cXpMK6lGD2e5wTf5KqzKaggFui8,x2uUELs_PDM,1473,16,0,0
youtube#video,K06NO2gDNVPb8mKpLTh7dT7rLx8,2qvscTtgevI,2072,16,0,1
youtube#video,uR5uvkw5wpy05POtV1LA21fz8FU,ozNMBdJzrZM,2082,19,0,0
youtube#video,Ki2nXWZ766uypkCEksY6IScFXrY,MOOhc8a3P2w,1884,17,0,1
youtube#video,0Oq2eS252Xn9g0TkG0wrogqdcCA,cSTmdYx4zd4,1807,16,0,2
youtube#video,vJMWBqrCAAPdRKcmav0uyXpeim4,1JhPnVroMW8,2931,27,0,5
youtube#video,xti25njHAnY3-chH4KGIf9x4UOc,7u-H6dEwdto,1237,63,0,15
youtube#video,8qOKLSn8CyVokJEM7xpvImAroiY,tAmTSA3TrHQ,82957,265,0,24
youtube#video,5vnSO-xrBo58MrhPxNPBbiTIf6c,ORkE2_BJdCM,130,7,0,3
youtube#video,Gv9RbhFNObbXOgVCm3K66JSbFg8,tlnwktbzbUs,2422,34,0,0
youtube#video,wrjjicnFce5Afko5_mFOWiBCmTQ,i3xwW_iIM1U,3133,48,0,2
youtube#video,yrNsgRhkWNgmsnblJTIbX8PJLyk,79cYQesYRS0,15295,,0,
youtube#video,69d59S7qbwH52O5gfxf6X8EOywY,lSbRQ5z8iVI,6016,68,0,3
youtube#video,QqyZ1_I5VkM5O1Qrh1lbaBzHCmo,bMNIRgCJrCw,25037,,0,1
youtube#video,mwJk8UWNnQr06JfX_9sLR_3G7Uw,Ae3dgp8lyIU,5631,68,0,4
youtube#video,waVx8S6rnzM0H1a7zdWgMjIN1XE,Zma5WIwDAlQ,13822,151,0,35
youtube#video,oQJ9b7mslLYDgYBlyvb4SP0jEp4,virK6hpJ814,15875,260,0,42
youtube#video,1vnrylslS23u8bxAs48oasTxAaA,q0ZNjqiGVOA,453319,6831,0,363
youtube#video,w3ei98lr8S7nfv1QvL8P7l1Ey5M,KnP1H7Z2nTo,7860,122,0,30
youtube#video,4nb7IVPvzsDTYSI71wEagfBMjzM,GE2BCzj9U-E,529,28,0,1
youtube#video,sgKdNNehLnl3TBeTbnn2RFhpOss,nhmC0qh5GkQ,5953,32,0,6
youtube#video,omQNeK04dg1vU8UULWpG8lDEAsY,nWYx6__6HWM,26891,236,0,40
youtube#video,3Puk3tj1rn0ieuXHRzSX3Yzu7Tg,rNgdU3kM8v4,12378,82,0,25
youtube#video,kh2Jqg-ZIAdBHcc9siG3cpM6_8Q,QvI77NPYLqs,24682,166,0,
youtube#video,BpuDG8HlVuANNAcnnEkA5e40kSM,5tOzOJLe1B8,7136,75,0,16
youtube#video,9T_wMKAHe8E3zrNHyCcg1Rb1CV4,MJb-eUFqzP8,384714,3683,0,226
youtube#video,HdJ5FJIky-YFqvvwbgJNM0dllM8,zvdqTFNCUwc,14698,98,0,2
youtube#video,krNMbvpO_0kxh6v9ogSIUE3vvq8,8AWF-XM3_1U,5334,67,0,5
youtube#video,BqHGVD9NEh2Dm3rdzisg0b8BRGY,tjW3yG2zARk,850,,0,2
youtube#video,xmFwEB_Ya_V_CAnJHqJ6D0OSja8,uzMLQNJXtZg,6950,31,0,4
youtube#video,gSvgr8N5Km8vnTR0XeDA1WGP_cM,UozFu9Ntw3E,634,11,0,0
youtube#video,PIEkWWWNAPx6L0CuNkLmTE5RBA0,XBEz83b27X4,145136,70,0,8
youtube#video,-jtkOoyBIGzvJQL1PDVtbkHn0cA,276oHjo0CT0,1574,25,0,2
youtube#video,lBYjR6JZCllPp0lGNm26VeBFbQM,jZl55PsfZJQ,250539,2321,0,164
youtube#video,qbTlMrtLtv5tlwBgb89m81aMcbw,jJkYpx7aDZM,42780,2212,0,301
youtube#video,XVKrJmW0P0T1rlq5SJfyW7VYW5Y,I7e-pX-IRH4,1976,27,0,1
youtube#video,7hJhU4SwOqSx5yVN7rFWenKGcIE,9uXP3IqF0as,36266,82,0,38
youtube#video,j8Bb1dlDzQu963X5n7SdqQVE4Bs,w3vyw-gtEAQ,26355,348,0,23
youtube#video,HJr5jxbQFitWGmy5QUSwEbvtADQ,OQ9OmUG-Hqg,817,24,0,2
youtube#video,QcmlzXpkwgYaf-2Xn15EiwcidP0,vLNMSC6bJH8,6010,38,0,4
youtube#video,e2Xs0o3J9uNg8lWVRKO2YN4PUsU,dsPKSdgOdqQ,7913,40,0,1
youtube#video,vvmvJTkM-cc8eVM5Hg1_uz4akss,MZi1I38ZXvM,1414,11,0,2
youtube#video,k3ipxt9pCZlqd4RbQB7nKnqV2Cw,5pej0n_oDw4,2222,21,0,0
youtube#video,Exqc1sAJ_17SlNrXDZk0invbQrM,Rf5sTgFIU50,4570,13,0,3
youtube#video,WgfQ8OJRumM9-Qa5p6yeX3qiRKU,DflbUn7eZCM,7059,28,0,4
youtube#video,dZQcAP2UfHPgWiaSO2OlcGZVd3I,fXX7vTGe66E,77,1,0,0
youtube#video,fiSzJPbe-kZ7OsTquIMB9Je6xGc,ug9dTP4KlDg,473133,1654,0,127
youtube#video,E9mkPwSE1fKZYrCKAHvvCsy3D30,YUrFqg6hjh0,23008,385,0,80
youtube#video,kGZaD9b1oOfM8UD4KCRs7jxkFsQ,nADzyVnwE2g,138,9,0,0
youtube#video,TlUnV1GnNK-pv0ywkHb_t9c8n8Y,IgooS4t-bYU,18362,784,0,54
youtube#video,lYsE2018Rwpq2ssphCFKo5mGYxE,2RLtkFUiX8c,1449,134,0,0
youtube#video,UszM_X57hHwE2cAy_Y4tsmNn5Co,35Idk-98U78,4070,5,0,1
youtube#video,hG82SzRSUJKyxFTg2hJllxhnLkQ,hJ9VNvVl_Uo,109,3,0,1
youtube#video,v8siABV4wQWxavedhnyVEtFYu_Q,NjIjqsWQk7k,390,2,0,1
youtube#video,t7v-q57hCYn1UgyEM4uEsgc7UJ8,82I8KiFLx4A,139,1,0,1
youtube#video,dRQA04xB1WJd4yJbDV6A1s8trsQ,915_TXcJNLY,216,3,0,1
youtube#video,3UZrncQIrU9Kl9FmsgiQ4gZLc4Q,FOwLy_QYzsw,273,4,0,0
youtube#video,-RKcOH21BT9Qy12By7CBOjVOeQc,aF-JrlBd9eE,2887,6,0,2
youtube#video,sTE2soAByz-bCk8vcdcInIJCv2Q,eACu9w6Gm9E,703,9,0,1
youtube#video,cZHdKpmHAboGz864R2LVUvtiaJo,GzyKdKmBV4E,84949,981,0,309
youtube#video,VIC2EGg6E9SgvqN4RjLVIKYc8PU,KW_3aaoSOYg,2614860,21969,0,3107
youtube#video,DCMd5nMOKG3axLOIdS3Lfrq1yUY,EW44SajMX0w,139,5,0,0
youtube#video,A4375Wm0_9i-hiFsJLl2Bu-rhrU,2bG6OYCloY0,3462,60,0,14
youtube#video,wz7T6N3-hRU9uwe8uuL0nw6RBfg,w4waqVKanxA,1675386,29591,0,2905
youtube#video,kOfda_-LIDKdaYnB22VuP1b2D9I,kydJgdudPe0,8690,201,0,69
youtube#video,UtPkpxNv8vzQhP5AwVLs41XQ5Ag,KW8UVlA38FU,133,,0,0
youtube#video,H0OBy0D1hmHU6T5DrSAV1DcNGnw,Yy1tQmrV4Ys,279,30,0,12
youtube#video,-RS7dJlETXO-tohNtXFWpLr41U0,HRSJrJYDEaU,213,15,0,4
youtube#video,LQ3TCMu6T8TUxpZypzPKkkD9eNI,LVTl2oBQ3RI,82455,3232,0,133
youtube#video,79QCH4syoPYxo60lqnU1sGePRhc,q0bygW1VFao,512,10,0,2
youtube#video,0dWAtjFpB4lGHzX8tglIvu7QmDI,Uj8fS1TjjAA,23833,83,0,4
youtube#video,STuQJNIh5dQFiKFTZJVY6aHxlQE,Pn9rNfPe7pA,20417,111,0,8
youtube#video,E7740pl9-Yb8zu28poPZZzMJjdE,6R8TspYMr4Y,116260,613,0,38
youtube#video,ayr3sWDIZOijJVochWEMIkeAWvU,tLwdlF5CLVc,435,,0,0
youtube#video,Vfx34iCRSLIVkpuaENGZWNvk4Ps,GzF7TCGaitM,7642,55,0,4
youtube#video,9ieCg7pZvypKwHWrAYkQrEbYIN8,6T5PWWxsSic,33482,157,0,27
youtube#video,QO7pbeqO84MrayaVzIe40uGK7ss,9MKN38Fd5-g,1656,48,0,17
youtube#video,Z5RTo94ei800RIKXzckwOXlBNBs,2uYUhrJvbpQ,9846,104,0,11
youtube#video,Z6x3lyWurIh58TdkhR4NUUZByKw,zSZVOuhCMAI,23,0,0,
youtube#video,0FDFqYJnQulnsUHI7f6WTsY5Edo,Mv6qvbIY730,77,6,0,2
youtube#video,y4enC8nkOtrZyyAFJrA9oiPzvZY,ulu5kenhH-s,1765,38,0,29
youtube#video,DzoKp279UL9fv-Z924Gj2FkXIGs,4fL-NRCQ9Lk,661,13,0,1
youtube#video,12ETsB7Tns6Utl_vSNjTNsJoNhU,lMn6Sf457Ug,49744,428,0,21
youtube#video,3pBxEdTY5ttrawXXWQIhlScey-U,spvfIY-ZN-A,113226,7790,0,1042
youtube#video,yYs7eYtYaCFiFikYgPN8nQLOOBY,7AHkCrne2zM,2545,233,0,36
youtube#video,HoS4TflffRrMZFv8SDdYdEooh2o,V-I4XuPlNVo,123357,279,0,10
youtube#video,0LIvbQxNfxMmiur7Pj76VDuN8aY,1S21Ap8Uf38,46842,,0,8
youtube#video,ZcJ0b-FvYRIbevr_jTJj8-gZ4as,wKat2iMHRz8,22830,83,0,2
youtube#video,DJvhOkBSfhYdqeCly-2QkmKDFNg,T-EGVSqyzmA,20487,171,0,6
youtube#video,jkDyr1JDweoqsNBTb_jTlm5VyPA,adIya-YXgoc,233434,1726,0,58
youtube#video,ckEVriHhaoLgNT9Kk2EIPBsa01g,8rYzoskylbM,353652,12627,0,970
youtube#video,7UY4_ZZK2LX0P8tWMZu6JBmZCi0,6nDax5zAG7I,119822,6217,0,288
youtube#video,p40SkL3RxskxMBrxtdg8Toz71mE,Th_OAY5KTEQ,4448,1,0,0
youtube#video,FeLIEAYdmY_MEr9Vz05bNXstIVc,PXykJylS-Mw,431,13,0,3
youtube#video,geDbF-MA1XsKR851bmAOltyDWkk,hF4lkfwCHeI,529,3,0,0
youtube#video,aWi5zb-A0U-5L3K510HWTBI6Ex8,jq2iSsAlkMg,140457,340,0,1
youtube#video,JEywCC8bWWkMhsemqbENM1H7hvs,1L24-F8SwJg,77,0,0,0
youtube#video,8ofVPOY2M-nFFCFaQYGGbeQPYlI,19kRAfqqoJE,1986,5,0,0
youtube#video,NLQSqmXnQ9OvgHcssQ6t3-KW7P4,VUWX4AtrZ8o,214995,1044,0,167
youtube#video,RUEF2KtXsL8jE3RoCmCwOiiYRj0,JgYviFe2REk,67857,1454,0,20
youtube#video,LEF5LEtKxf7ZB1P-oKLJ77LBzzM,Lf5Q_tKfHFk,43715,234,0,
youtube#video,zo6lTqR5seGT1eLucD6pH8loeZo,dupNVWfUbaE,57221,1692,0,80
youtube#video,BcLD70JqxnJzSW7woVKhnCBKfn4,mTOkOEip16Q,429688,11125,0,763
youtube#video,e2aECqYZ-3gtrOQaUIjXD9T0em0,bVKIPwbMONE,139025,984,0,
youtube#video,pLi6nYEMKJhJccBnJ2byo1TkjGY,bjCI_rJEtfM,550,6,0,0
youtube#video,8ur7nrdYb-sxszqXgo1WLq9_tN4,gTijL47CNfk,794040,8185,0,595
youtube#video,JQ60rDeIyizP2-qqQacy-8McoiU,y4SjFk1BWug,236134,4335,0,372
youtube#video,lZlnNexrrZ_ihg13V1G_hWVbEec,NFrZgiPPG2o,1132,70,0,2
youtube#video,qjPDA14GZth32-BlaFwoTgcfa9I,BwcgyEdkCBQ,665,36,0,20
youtube#video,J0I11bGgyUKiiQ5Sog-Fjc7k74Y,BlX7RbX5ZRA,388,2,0,1
youtube#video,EvhDgRY4WHkfNmA4i0H-q36npxU,OAc49LHt3QA,585,64,0,4
youtube#video,RABSKeGi-fhhPlJanZ8wOb3zjCs,UAhLv6nWjUc,8451,271,0,42
youtube#video,cRFVN3pO2xiymudQ22pR5K_1QEc,s2xaYm_Hd8w,25068,159,0,35
youtube#video,xS-z7OgptwY4z3fm73CFT4L_Olk,2w3-Gggg8-s,388055,689,0,88
youtube#video,0OLHnedW-liNJqv_0lmbWz8ASjo,bOmoxVJC4zA,8249,38,0,3
youtube#video,y0gtyBn1UHW1omXkOf8KeRm110c,5yPCJu9KzwQ,163548,446,0,
youtube#video,x9jd6AxExo6cPaFRnR9x_7mhqu4,OZknf8w7E1A,23955,485,0,57
youtube#video,Q22nfcorHzTY0sU8DxVISuuTPlw,DPVd8FqD34k,35239,277,0,54
youtube#video,7S7UYciVL_9Ex8GIMBZqZG1XfYo,3d91fe4A3pA,18512,225,0,9
youtube#video,HnDJFHjhEX1G0I8I-PCJfy5CSvc,Krkflb9HuFY,1905,3,0,0
youtube#video,nWapYa9Ze3yds0CJ7XeIOH9ou1E,TPxtIK7bug0,11361,,0,0
youtube#video,DiO5Q14obj8iHjCXAf05ZtF1HR4,ixImcF2pbHw,20520,161,0,11
youtube#video,EZvVAG8mj4xcHWVDZZFQnQxIP5w,WzsGT31egS4,201573,882,0,175
youtube#video,HPzuFe6h8zn_Ky6qQzV07NjTr4U,MY1XOB3Cdy0,92971,112,0,8
youtube#video,xdODHjuHge7O4A-EQEfXbaRSHX0,c0-8McFgjZ4,3406,29,0,5
youtube#video,c5oDwffpAD98AEDxqIHeUzWcQh8,l6BLMQ1FSJY,3798,14,0,0
youtube#video,0Y9XGp8zbQXqRx4K3CsTTWBQmhE,VvUPtjz0iFk,128792,3491,0,135
youtube#video,PiEPVbVQBjRhAOYXPXIrx6yWId4,aYPUYVgwLWY,1989317,25026,0,2176
youtube#video,BhqDxNfDm0QHXCeYhIq0Qd8vfrE,iLXtENg8xKo,697032,2297,0,170
youtube#video,BsEnoX7DerVMMPNP9Qdn2ZyhW8Y,RZY28OVcvR8,655,6,0,0
youtube#video,MxmdRy10d5Xqb6mxLjXg1gXm-mQ,_ZPp73bGaBg,40420,1856,0,141
youtube#video,Ntnn-al6e-qubx9X6TWK51O88Bw,6Ux1QOUkjmE,30081,1379,0,109
youtube#video,u4AEYrHaiC_aTuKF8UEKghQSQo0,EuCwTRDdPk0,3943,237,0,19
youtube#video,ctfBnemuVI6JKk-miuWC7fNi0i8,HPZCuihkC2I,1574,24,0,0
youtube#video,E4UK_ZUjZvU9eyYVik6g_gexwy4,410QqMiqnh0,2627,23,0,5
youtube#video,ojQxfQrBAu-m1Vn-1PYJWwRajNY,RbX0qBwvepU,81,1,0,0
youtube#video,uXGXYDCvwnbLDEYh50gGIf06iDE,dmk-OXNZJZ4,173,1,0,0
youtube#video,6bxkgs4_GK7H-n-S2TR4TG-Hneg,Sf3QSlREpwU,5020,108,0,41
youtube#video,0CxT2CALJ0wn9wRKWkZaH2S7b5A,LKuHNqLuCLo,9313,,0,
youtube#video,ordLjVKPvZ-BhR6Q1sIFlEZTRfI,SusRnrG7Bzc,344827,14428,0,376
youtube#video,J-o8WOQgzSX12oLw4ICyCbjUWYM,lK-PotrzA6Q,280373,22804,0,418
youtube#video,YxVtk284G6mfAhiJfFQmdexY7ZY,FZPZsqqh-Qs,4794,47,0,2
youtube#video,I8BpW-feDvirDAS_XwluJUKPHVU,xNhAjvdy7ok,472281,1085,0,2066
youtube#video,oaxR80SkCLkMwL3w3cZJf_FErqg,1eMAYynMc1w,355984,4304,0,289
youtube#video,rx41sxiLH8DR9B3LmCk1g_Goxg8,QO2HtjzpFU8,1652,57,0,6
youtube#video,uJMPZrJrnAHp9OCXhImTRu8YYck,ile4wWOxxUk,1592,14,0,2
youtube#video,8NqD7oe2f8UY23OKKq-4IPFyp5Q,JTHWAQG6Gxw,1037595,15445,0,863
youtube#video,VsHix2hdnC-mp80vSZJe77a7HMY,QTtMtVdK7xU,442505,967,0,0
youtube#video,Xkh6Q5H6iHJyqq0NuUxWJr9gdek,_QuehodeOyM,3202,21,0,0
youtube#video,3pYxqYkeXcrnDUKP69BuLcdNTBA,drW5ii_bnbg,145167,385,0,0
youtube#video,_Ulq4nXm1uI3K3an-WT9XOmHbwA,l72s06ny9DQ,18513,70,0,2
youtube#video,_kKaGvJB0mwU_SUYk51lHXgSAyw,acVSUu3Slww,31813,156,0,24
youtube#video,8ZpfKngXzWF6aQjf0rvfR_csxuA,GaxaKS4SJbA,15153,232,0,19
youtube#video,u4cdGOMtdVgiqzQVJfQIQWyNCCA,ZqbNnaJ7L4c,10094,147,0,20
youtube#video,H-LRngHRbRhXW7vh2GROUhNE9a0,ViSXtpv6XbU,4659,32,0,3
youtube#video,9-GKtRUS0clnmFiIY6OfinuDkMI,jt_a6Tz9i4Q,1951,18,0,2
youtube#video,_z-T9hawUj5rvwoAUW85vY0cpHk,fmYj6er9zdU,4144,43,0,7
youtube#video,ajkj22F6YbVYSg1VYuuzxJvlzsc,Dp_oAbJeOAE,3234,20,0,1
youtube#video,RN_p8T7ZHQn_WOSDo6AJMtj5ktg,zRdhFi4kcgw,14209,82,0,15
youtube#video,EE3HaWk-0j8vEmDQQOLzul7S0Ew,QwY4Bzfrv8k,6331,36,0,1
youtube#video,hcrudcExdAuQL-LOZchnsJNCo2k,hM3autsiZbQ,3099,35,0,3
youtube#video,Ay9CAwYzNbi34OpJzDDbGh12nAQ,QTDXjGloTRg,8575,112,0,12
youtube#video,05zeZN9srsDPPZS2GHP_86lAR8c,xVeeMyv0upE,517569,119,0,9
youtube#video,39y5nAbdUcYhcfq72EqKpzrrDn4,RbSY9xFmBnM,61432,1,0,0
youtube#video,vMNGnqclFUuDzTbB8h5FDJIuJdg,OlcmGwU0m28,11278,2,0,0
youtube#video,lQJe4TrunQEZ1w-EwW1Hra7s_VA,JncBM3QazSw,186901,2,0,0
youtube#video,Ws59ilGvcnhSdvldmI7azecASCI,0pTYNW0AQuo,2328569,1,0,0
